"COLLAR_CODE,C,8";"LINE_NO,N,6,0";"UTC_DATE,D";"UTC_TIME,C,8";"LMT_DATE,D";"LMT_TIME,C,8";"ECEF_X,N,9,0";"ECEF_Y,N,9,0";"ECEF_Z,N,9,0";"LATITUDE,N,12,7";"LONGITUDE,N,12,7";"HEIGHT,N,9,2";"DOP,N,4,1";"NAV,C,2";"VALIDATED,C,3";"SATS_USED,N,2,0";"CH1_SATID,N,2,0";"CH1_C/N,N,2,0";"CH2_SATID,N,2,0";"CH2_C/N,N,2,0";"CH3_SATID,N,2,0";"CH3_C/N,N,2,0";"CH4_SATID,N,2,0";"CH4_C/N,N,2,0";"CH5_SATID,N,2,0";"CH5_C/N,N,2,0";"CH6_SATID,N,2,0";"CH6_C/N,N,2,0";"CH7_SATID,N,2,0";"CH7_C/N,N,2,0";"CH8_SATID,N,2,0";"CH8_C/N,N,2,0";"CH9_SATID,N,2,0";"CH9_C/N,N,2,0";"CH10_SATID,N,2,0";"CH10_C/N,N,2,0";"CH11_SATID,N,2,0";"CH11_C/N,N,2,0";"CH12_SATID,N,2,0";"CH12_C/N,N,2,0";"MAIN_VOL,N,4,2";"BU_VOL,N,4,2";"TEMP,N,4,0";"EASTING,N,20,0";"NORTHING,N,20,0";"REMARKS,C,128"
"GSM01511";20;01/08/2005;"12:01:36";01/08/2005;"13:01:36";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01511";21;01/08/2005;"16:01:36";01/08/2005;"17:01:36";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01511";22;15/10/2005;"20:01:42";15/10/2005;"21:01:42";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;;;
"GSM01511";23;16/10/2005;"00:01:42";16/10/2005;"01:01:42";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;18;;;
"GSM01511";24;16/10/2005;"04:01:42";16/10/2005;"05:01:42";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;;;
"GSM01511";25;16/10/2005;"08:02:26";16/10/2005;"09:02:26";4355647;849974;4567926;46.0200657;11.0421017;1569.56;11.6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658097;5098325;
"GSM01511";26;16/10/2005;"12:02:24";16/10/2005;"13:02:24";4356501;850250;4567139;46.0093831;11.043487;1622.11;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;21;1658235;5097141;
"GSM01511";27;16/10/2005;"16:01:36";16/10/2005;"17:01:36";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;;;
"GSM01511";28;16/10/2005;"20:01:36";16/10/2005;"21:01:36";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;25;;;
"GSM01511";29;21/10/2005;"08:01:18";21/10/2005;"09:01:18";4356052;850267;4567547;46.0147626;11.0448127;1611.86;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1658322;5097741;
"GSM01511";30;21/10/2005;"12:03:07";21/10/2005;"13:03:07";4355954;850965;4567504;46.0142507;11.053899;1607.03;6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1659027;5097702;
"GSM01511";31;21/10/2005;"16:02:16";21/10/2005;"17:02:16";4356020;850614;4567510;46.0143044;11.0492885;1609.6;11;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;21;1658670;5097699;
"GSM01511";32;21/10/2005;"20:00:47";21/10/2005;"21:00:47";4356464;849728;4567325;46.0114269;11.036965;1661.28;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;7;1657724;5097355;
"GSM01511";33;22/10/2005;"00:01:24";22/10/2005;"01:01:24";4356659;849682;4567210;46.009527;11.0359003;1705.35;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1657647;5097142;
"GSM01511";34;22/10/2005;"04:01:23";22/10/2005;"05:01:23";4356651;849679;4567211;46.0095878;11.0358821;1700.22;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1657646;5097148;
"GSM01511";35;22/10/2005;"08:03:07";22/10/2005;"09:03:07";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;;;
"GSM01511";36;22/10/2005;"12:02:56";22/10/2005;"13:02:56";4356550;849732;4567300;46.0107196;11.0368031;1702.45;17.4;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1657714;5097276;
"GSM01511";37;22/10/2005;"16:00:43";22/10/2005;"17:00:43";4356682;849683;4567213;46.0093984;11.0358562;1723.32;4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1657644;5097127;
"GSM01511";38;22/10/2005;"20:01:18";22/10/2005;"21:01:18";4355940;850166;4567722;46.0166923;11.04381;1648;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1658239;5097954;
"GSM01511";39;23/10/2005;"00:01:41";23/10/2005;"01:01:41";4355949;850393;4567626;46.015754;11.046664;1615.26;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658463;5097855;
"GSM01511";40;23/10/2005;"04:01:24";23/10/2005;"05:01:24";4356131;850438;4567410;46.013193;11.0467839;1589.89;5;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;1658479;5097571;
"GSM01511";41;23/10/2005;"08:01:12";23/10/2005;"09:01:12";4355970;850379;4567601;46.0154818;11.0464346;1609.73;6.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1658446;5097824;
"GSM01511";42;23/10/2005;"12:01:42";23/10/2005;"13:01:42";4355962;850400;4567604;46.0155253;11.0467205;1609.23;3.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;1658468;5097830;
"GSM01511";43;24/10/2005;"20:00:49";24/10/2005;"21:00:49";4355865;850133;4567729;46.0172533;11.0435773;1597.53;4.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1658220;5098015;
"GSM01511";44;25/10/2005;"00:00:43";25/10/2005;"01:00:43";4355915;850169;4567698;46.0166975;11.0439098;1614.09;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1658247;5097954;
"GSM01511";45;25/10/2005;"04:00:53";25/10/2005;"05:00:53";4355829;850154;4567771;46.0177183;11.0439325;1606.01;3.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;6;1658246;5098068;
"GSM01511";46;25/10/2005;"08:01:46";25/10/2005;"09:01:46";4355909;850417;4567648;46.0161158;11.047067;1607.02;7.6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;15;1658493;5097896;
"GSM01511";47;25/10/2005;"12:01:11";25/10/2005;"13:01:11";4355924;849902;4567717;46.0170899;11.0405044;1598.39;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;19;1657982;5097991;
"GSM01511";48;25/10/2005;"16:00:54";25/10/2005;"17:00:54";4355971;849835;4567708;46.0168182;11.0395393;1615.04;4.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1657908;5097959;
"GSM01511";49;25/10/2005;"20:01:47";25/10/2005;"21:01:47";4355914;850169;4567702;46.0167288;11.0439123;1616.29;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1658247;5097958;
"GSM01511";50;27/10/2005;"04:00:53";27/10/2005;"05:00:53";4356673;849665;4567225;46.0095528;11.0356503;1723.43;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1657628;5097144;
"GSM01511";51;27/10/2005;"08:03:07";27/10/2005;"09:03:07";4356468;850770;4567186;46.0092416;11.0501565;1702.63;6;"3D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658752;5097138;
"GSM01511";52;27/10/2005;"12:00:55";27/10/2005;"13:00:55";4356367;850660;4567148;46.0097821;11.0490128;1591.8;3.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;21;1658662;5097196;
"GSM01511";53;27/10/2005;"16:01:26";27/10/2005;"17:01:26";4356227;850570;4567303;46.0117511;11.0482189;1595.91;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658595;5097413;
"GSM01511";54;27/10/2005;"20:00:54";27/10/2005;"21:00:54";4356284;850168;4567358;46.0122311;11.0429847;1620.84;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;7;1658188;5097456;
"GSM01511";55;28/10/2005;"00:00:48";28/10/2005;"01:00:48";4355931;850171;4567674;46.0164434;11.0438956;1608;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;5;1658246;5097926;
"GSM01511";56;28/10/2005;"04:00:48";28/10/2005;"05:00:48";4355851;850238;4567740;46.0172808;11.0449424;1609.87;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1658325;5098021;
"GSM01511";57;28/10/2005;"08:01:46";28/10/2005;"09:01:46";4355915;850409;4567651;46.0161063;11.0469508;1612.21;7.6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;1658484;5097895;
"GSM01511";58;28/10/2005;"12:01:31";28/10/2005;"13:01:31";4355872;850247;4567720;46.0170113;11.0450045;1610.99;4.4;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;21;1658331;5097991;
"GSM01511";59;28/10/2005;"16:00:48";28/10/2005;"17:00:48";4356335;849954;4567345;46.0120912;11.0401472;1617.79;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1657969;5097435;
"GSM01511";60;28/10/2005;"20:00:48";28/10/2005;"21:00:48";4356544;849636;4567311;46.0109453;11.0356017;1693.51;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1657620;5097299;
"GSM01511";61;29/10/2005;"00:00:54";29/10/2005;"01:00:54";4355962;850139;4567659;46.0161925;11.0434135;1614.08;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;6;1658210;5097897;
"GSM01511";62;29/10/2005;"04:00:55";29/10/2005;"05:00:55";4355877;850171;4567713;46.01703;11.0440292;1599.25;4.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;4;1658255;5097991;
"GSM01511";63;29/10/2005;"08:01:19";29/10/2005;"09:01:19";4356059;850268;4567531;46.0146169;11.0448081;1605.25;6.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;23;1658322;5097725;
"GSM01511";64;29/10/2005;"12:00:53";29/10/2005;"13:00:53";4356117;850053;4567510;46.0143839;11.0419405;1601.08;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.52;3.6;19;1658101;5097693;
"GSM01511";65;29/10/2005;"16:00:54";29/10/2005;"17:00:54";4356471;849749;4567312;46.0112752;11.0372137;1659.49;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1657744;5097339;
"GSM01511";66;29/10/2005;"20:00:54";29/10/2005;"21:00:54";4356565;849626;4567303;46.0107744;11.0354231;1700.74;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1657607;5097279;
"GSM01511";67;30/10/2005;"00:01:22";30/10/2005;"01:01:22";4356676;849672;4567215;46.0094626;11.0357316;1719.21;3.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1657634;5097134;
"GSM01511";68;30/10/2005;"04:00:53";30/10/2005;"05:00:53";4356670;849668;4567218;46.0095244;11.0356958;1716.75;2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;7;1657631;5097141;
"GSM01511";69;30/10/2005;"08:01:53";30/10/2005;"09:01:53";4356565;849715;4567306;46.0106828;11.0365507;1714.73;7.6;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1657694;5097271;
"GSM01511";70;30/10/2005;"12:01:24";30/10/2005;"13:01:24";4356560;849704;4567264;46.0104659;11.0364237;1679.64;5.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;17;1657685;5097247;
"GSM01511";71;30/10/2005;"16:00:55";30/10/2005;"17:00:55";4356560;850194;4567099;46.0088279;11.0426317;1626.1;3.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658170;5097077;
"GSM01511";72;30/10/2005;"20:00:54";30/10/2005;"21:00:54";4355913;850116;4567700;46.0167884;11.0432432;1607.12;1.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1658195;5097963;
"GSM01511";73;31/10/2005;"00:00:53";31/10/2005;"01:00:53";4355927;850161;4567678;46.0165062;11.0437788;1606.82;3.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;6;1658237;5097933;
"GSM01511";74;31/10/2005;"04:00:54";31/10/2005;"05:00:54";4355907;850110;4567694;46.0167964;11.043182;1597.92;5.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;3;1658190;5097964;
"GSM01511";75;31/10/2005;"08:03:10";31/10/2005;"09:03:10";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;;;
"GSM01511";76;31/10/2005;"12:02:25";31/10/2005;"13:02:25";4356035;850725;4567457;46.0137404;11.0506577;1596.47;5.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;24;1658778;5097639;
"GSM01511";77;31/10/2005;"16:00:54";31/10/2005;"17:00:54";4356099;850408;4567449;46.013677;11.046483;1592.15;2.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1658455;5097624;
"GSM01511";78;31/10/2005;"20:00:54";31/10/2005;"21:00:54";4356118;850427;4567423;46.0133704;11.0466767;1588.92;3;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658471;5097590;
"GSM01511";79;01/11/2005;"00:00:55";01/11/2005;"01:00:55";4356079;850273;4567513;46.0143712;11.044822;1606.6;1.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;6;1658324;5097698;
"GSM01511";80;01/11/2005;"04:00:54";01/11/2005;"05:00:54";4355929;850156;4567667;46.016431;11.0437105;1599.6;2.2;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1658232;5097924;
"GSM01511";81;01/11/2005;"08:01:11";01/11/2005;"09:01:11";4356278;849962;4567398;46.0127744;11.0403895;1618.13;7.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;11;1657986;5097511;
"GSM01511";82;01/11/2005;"12:01:23";01/11/2005;"13:01:23";4356320;849958;4567349;46.0122065;11.040235;1610.97;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;10;1657975;5097448;
"GSM01511";83;01/11/2005;"16:03:07";01/11/2005;"17:03:07";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;;;
"GSM01511";84;01/11/2005;"20:00:48";01/11/2005;"21:00:48";4356534;849627;4567322;46.0110887;11.0355124;1693.41;1.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;9;1657613;5097314;
"GSM01511";85;02/11/2005;"00:00:53";02/11/2005;"01:00:53";4356418;849804;4567338;46.0117062;11.0380416;1649.38;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;12;1657807;5097388;
"GSM01511";86;02/11/2005;"04:00:53";02/11/2005;"05:00:53";4356310;850005;4567369;46.0123367;11.0408552;1624.8;5.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.52;5;1658023;5097464;
"GSM01511";87;02/11/2005;"08:01:47";02/11/2005;"09:01:47";4355933;850409;4567652;46.0159982;11.0469063;1625.2;7.8;"2D";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;13;1658481;5097883;
"GSM01511";88;02/11/2005;"12:03:07";02/11/2005;"13:03:07";;;;;;;25.4;"No";"No";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;16;;;
"GSM01511";89;02/11/2005;"16:00:53";02/11/2005;"17:00:53";4355851;850248;4567740;46.0172684;11.0450691;1611.2;2.8;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;14;1658335;5098020;
"GSM01511";90;02/11/2005;"20:00:53";02/11/2005;"21:00:53";4355768;850113;4567850;46.01865;11.0435638;1615.83;2.4;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;8;1658215;5098171;
"GSM01511";91;03/11/2005;"00:00:54";03/11/2005;"01:00:54";4355832;850276;4567754;46.0174418;11.0454709;1612.05;1.6;"3D";"Yes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.44;3.6;7;1658366;5098040;
